ImageURL,Name,URL,
https://cdn.myanimelist.net/images/anime/1774/115624.jpg,Watch You Can't Be In a Rom-Com with Your Childhood Friends! English Sub/Dub online Free on HiAnime.to,https://hianime.to/you-cant-be-in-a-rom-com-with-your-childhood-friends-20257,dropped
https://cdn.myanimelist.net/images/anime/1553/133767.jpg,Buddy Daddies Ep. 1 :: animepahe,https://animepahe.ru/anime/d13e9217-a8b1-5c97-4015-32597fa11193,dropped
https://cdn.myanimelist.net/images/anime/1884/131748.jpg,Revenger,https://hianime.to/revenger-18299,dropped
https://cdn.myanimelist.net/images/anime/1927/132758.jpg,The Ice Guy and His Cool Female Colleague,https://zoro.to/watch/the-ice-guy-and-his-cool-female-colleague-18255?ep=96937,dropped
https://cdn.myanimelist.net/images/anime/11/55225.jpg,Puella Magi Madoka Magica (Angela Recommendation),https://zoro.to/watch/puella-magi-madoka-magica-155?ep=4063,dropped
https://cdn.myanimelist.net/images/anime/1257/152233.jpg,My Awkward Senpai,https://hianime.to/my-awkward-senpai-19918,dropped
https://cdn.myanimelist.net/images/anime/1811/151799.jpg,"Dad is a Hero, Mom is a Spirit, I'm a Reincarnator",https://hianime.to/dad-is-a-hero-mom-is-a-spirit-im-a-reincarnator-19911,dropped
https://cdn.myanimelist.net/images/anime/1050/111687.jpg,Hanako-kun,https://hianime.to/watch/toilet-bound-hanako-kun-899?ep=15466,dropped
https://cdn.myanimelist.net/images/anime/1535/139699.jpg,True Beauty ,https://hianime.to/true-beauty-19274,dropped
https://cdn.myanimelist.net/images/anime/1049/144505.jpg,Senpai is an Otokonoko,https://hianime.to/senpai-is-an-otokonoko-19241,dropped
https://cdn.myanimelist.net/images/anime/13/83576.jpg,Tawawa on Monday Two,https://hianime.to/tawawa-on-monday-two-17898,dropped
https://cdn.myanimelist.net/images/anime/1957/111714.jpg,Ame-iro Coco,,dropped
https://cdn.myanimelist.net/images/anime/1890/147903.jpg,Little Witch Academia,,dropped
https://cdn.myanimelist.net/images/anime/1470/137929.jpg,Haruhi Suzumiya,,dropped
https://cdn.myanimelist.net/images/anime/1019/98620.jpg,Arakawa Under the Bridge,,dropped
https://cdn.myanimelist.net/images/anime/10/78745.jpg,Boku no Hero Academia,,dropped
https://cdn.myanimelist.net/images/anime/5/89984.jpg,Mitsuboshi Colors,,dropped
https://cdn.myanimelist.net/images/anime/9/84266.jpg,Renai Boukun,,dropped
https://cdn.myanimelist.net/images/anime/1141/142503.jpg,Naruto,,dropped
https://cdn.myanimelist.net/images/anime/1956/94914.jpg,Schisei-no-subaru,,dropped
https://cdn.myanimelist.net/images/anime/4/76271.jpg,Aoharu X Kikanjuu,,dropped
https://cdn.myanimelist.net/images/anime/6/30120.jpg,Shinrayuki Ika Musume,,dropped
https://cdn.myanimelist.net/images/anime/1467/137783.jpg,Black Butler,,dropped
https://cdn.myanimelist.net/images/anime/8/64813.jpg,Ao Haru Ride,,dropped
https://cdn.myanimelist.net/images/anime/7/73932.jpg,Hayate Combat Butler,,dropped
https://cdn.myanimelist.net/images/anime/8/80356.jpg,Mob Psycho 100,,dropped
https://cdn.myanimelist.net/images/anime/1216/111637.jpg,Houkago Teibou Nisshi [That One Fishing],,dropped
https://cdn.myanimelist.net/images/anime/1820/120520.jpg,Akebi-chan no Sailor-fuku,,dropped
https://cdn.myanimelist.net/images/anime/1811/121606.jpg,Estab-Life,,dropped
https://cdn.myanimelist.net/images/anime/12/19634.jpg,Higurashi,,dropped
https://cdn.myanimelist.net/images/anime/1290/133860.jpg,Shuffle,,dropped
https://cdn.myanimelist.net/images/anime/1415/102477.jpg,Orange,,dropped
https://cdn.myanimelist.net/images/anime/13/88118.jpg,Spiral,,dropped
https://cdn.myanimelist.net/images/anime/2/71992.jpg,OHSHC,,dropped
https://cdn.myanimelist.net/images/anime/1411/116829.jpg,Deji Meets Girl,,dropped
https://cdn.myanimelist.net/images/anime/6/75106.jpg,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,,dropped
https://cdn.myanimelist.net/images/anime/1478/140828.jpg,A Sign of Affection,,dropped
https://cdn.myanimelist.net/images/anime/1016/139805.jpg,Ojou to Banken-kun,,dropped
https://cdn.myanimelist.net/images/anime/1845/134817.jpg,Migi to Dali,,dropped
https://cdn.myanimelist.net/images/anime/4/86907.jpg,Hell Girl,,dropped
https://cdn.myanimelist.net/images/anime/1530/117776.jpg,Mushoku Tensei: Isekai Ittara Honki Dasu,,dropped
https://cdn.myanimelist.net/images/anime/1667/135309.jpg,Secret Room - Aiyou de Mishi,,dropped
https://cdn.myanimelist.net/images/anime/1440/127624.jpg,Mobile Suit Gundam: The Witch from Mercury,,dropped
https://cdn.myanimelist.net/images/anime/1074/136720.jpg,Dekiru Neko,,dropped
https://cdn.myanimelist.net/images/anime/1706/136176.jpg,The Gene of Al (Wiferes),,dropped
https://cdn.myanimelist.net/images/anime/1016/139805.jpg,A Girl & Her Guard Dog,,dropped
https://cdn.myanimelist.net/images/anime/1114/136742.jpg,Shy,,dropped
https://cdn.myanimelist.net/images/anime/1329/135096.jpg,Lawren - Shiro Seijo to Kuro Bokushi,,dropped
